id,brand_id,name,released_at,body,os,storage,display_size,display_resolution,camera_pixels,video_pixels,ram,chipset,battery_size,battery_type,created_at,updated_at
10085,4,Samsung Galaxy Tab S6 Lite,"Released 2020, May 16","467g, 7mm thickness","Android 10, up to Android 11, One UI 3.1","64GB/128GB storage, microSDXC","10.4""",1200x2000 pixels,8 MP         ,,4 GB RAM ,Exynos 9611,7040 mAh ,Li-Po,10/9/2021 00:46:09,10/9/2021 00:46:09
10099,4,Samsung Galaxy A21,"Released 2020, June 26","193g, 8.1mm thickness","Android 10, One UI 2.0","32GB storage, microSDXC","6.5""",720x1600 pixels,16 MP         ,1080p,3 GB RAM ,Helio P35,4000 mAh ,Li-Po,10/9/2021 00:46:42,10/9/2021 00:46:42
10134,4,Samsung Galaxy J2 Core (2020),"Released 2020, April 27","154g, 8.9mm thickness",Android 8.1 Oreo,"16GB storage, microSDXC","5.0""",540x960 pixels,8 MP         ,1080p,1 GB RAM ,Snapdragon 425,2600 mAh ,Li-Ion,10/9/2021 00:48:04,10/9/2021 00:48:04
10142,4,Samsung Galaxy M01,"Released 2020, June 02","168g, 9.8mm thickness","Android 10, up to Android 11, One UI 3.1","32GB storage, microSDXC","5.7""",720x1520 pixels,13 MP         ,1080p,3 GB RAM ,Snapdragon 439,4000 mAh ,Li-Ion,10/9/2021 00:48:22,10/9/2021 00:48:22
10165,4,Samsung Galaxy A21s,"Released 2020, June 02","192g, 8.9mm thickness","Android 10, up to Android 11, One UI 3.1","32GB/64GB/128GB storage, microSDXC","6.5""",720x1600 pixels,48 MP         ,1080p,2-6 GB RAM ,Exynos 850,5000 mAh ,Li-Po,10/9/2021 00:49:15,10/9/2021 00:49:15
10169,4,Samsung Galaxy A Quantum,"Released 2020, May 22","185g, 8.1mm thickness","Android 10, One UI 2","128GB storage, microSDXC","6.7""",1080x2400 pixels,64 MP         ,2160p,8 GB RAM ,"Exynos 980, QRNG security chipset",4500 mAh ,Li-Po,10/9/2021 00:49:25,10/9/2021 00:49:25
10170,4,Samsung Galaxy Z Flip 5G,"Released 2020, August 07","183g, 7.2mm thickness","Android 10, up to Android 11, One UI 3.1.1","256GB storage, no card slot","6.7""",1080x2636 pixels,12 MP         ,2160p,8 GB RAM ,Snapdragon 865 5G+,3300 mAh ,Li-Po,10/9/2021 00:49:27,10/9/2021 00:49:27
10180,4,Samsung Galaxy S20 5G UW,"Released 2020, June 04","168.1g, 8.1mm thickness","Android 10, One UI 2.5","128GB storage, no card slot","6.2""",1440x3200 pixels,64 MP         ,4320p,8 GB RAM ,Snapdragon 865 5G,4000 mAh ,Li-Ion,10/9/2021 00:49:50,10/9/2021 00:49:50
10187,4,Samsung Galaxy Note20 Ultra 5G,"Released 2020, August 21","208g, 8.1mm thickness","Android 10, up to Android 11, One UI 3.0","128GB/256GB/512GB storage, microSDXC","6.9""",1440x3088 pixels,108 MP         ,4320p,8/12 GB RAM ,Exynos 990,4500 mAh ,Li-Ion,10/9/2021 00:50:06,10/9/2021 00:50:06
10202,4,Samsung Galaxy A71 5G UW,"Released 2020, July 16","188g, 8.4mm thickness","Android 10, One UI 2.1","128GB storage, microSDXC","6.7""",1080x2400 pixels,64 MP         ,2160p,8 GB RAM ,Snapdragon 765G 5G,4500 mAh ,Li-Po,10/9/2021 00:50:41,10/9/2021 00:50:41
10240,4,Samsung Galaxy A01 Core,"Released 2020, August 06","150g, 8.6mm thickness",Android 10,"16GB/32GB storage, microSDXC","5.3""",720x1480 pixels,8 MP         ,1080p,1/2 GB RAM ,MT6739,3000 mAh ,Li-Ion,10/9/2021 00:52:08,10/9/2021 00:52:08
10241,4,Samsung Galaxy Watch3,"Released 2020, August 06","53.8 (45mm), 48.2g (41mm), 43g (45mm tt.), 11.1mm thickness",Tizen OS 5.5,"8GB storage, no card slot","1.4""",360x360 pixels,NO         ,,1 GB RAM ,Exynos 9110,340 mAh ,Li-Ion,10/9/2021 00:52:10,10/9/2021 00:52:10
10242,4,Samsung Galaxy M01 Core,"Released 2020, July 29","150g, 8.6mm thickness",Android 10,"16GB/32GB storage, microSDXC","5.3""",720x1480 pixels,8 MP         ,1080p,1/2 GB RAM ,MT6739,3000 mAh ,Li-Ion,10/9/2021 00:52:13,10/9/2021 00:52:13
10251,4,Samsung Galaxy Note20 5G,"Released 2020, August 21","192g (Sub6 5G), 194g (mmWave 5G), 8.3mm thickness","Android 10, up to Android 11, One UI 3.0","128GB/256GB storage, no card slot","6.7""",1080x2400 pixels,64 MP         ,4320p,8 GB RAM ,Exynos 990,4300 mAh ,Li-Ion,10/9/2021 00:52:33,10/9/2021 00:52:33
10259,4,Samsung Galaxy M31s,"Released 2020, August 06","203g, 9.3mm thickness","Android 10, One UI 2.5","128GB storage, microSDXC","6.5""",1080x2400 pixels,64 MP         ,2160p,6/8 GB RAM ,Exynos 9611,6000 mAh ,Li-Po,10/9/2021 00:52:52,10/9/2021 00:52:52
10261,4,Samsung Galaxy M01s,"Released 2020, July 16","168g, 7.8mm thickness","Android 9.0, up to Android 10, One UI 2.1","32GB storage, microSDXC","6.2""",720x1520 pixels,13 MP         ,1080p,3 GB RAM ,Helio P22,4000 mAh ,Li-Ion,10/9/2021 00:52:56,10/9/2021 00:52:56
10262,4,Samsung Galaxy Tab S7+,"Released 2020, August 21","575g, 5.7mm thickness","Android 10, up to Android 11, One UI 3.1","128GB/256GB/512GB storage, microSDXC","12.4""",1752x2800 pixels,13 MP         ,2160p,6/8 GB RAM ,Snapdragon 865 5G+,10090 mAh ,Li-Po,10/9/2021 00:52:59,10/9/2021 00:52:59
10263,4,Samsung Galaxy Tab S7,"Released 2020, August 21","498g (Wi-Fi), 500g (LTE), 502g (5G), 6.3mm thickness","Android 10, One UI 2.5","128GB/256GB/512GB storage, microSDXC","11.0""",1600x2560 pixels,13 MP         ,2160p,6/8 GB RAM ,Snapdragon 865 5G+,8000 mAh ,Li-Po,10/9/2021 00:53:01,10/9/2021 00:53:01
10264,4,Samsung Galaxy Note20,"Released 2020, August 21","192g, 8.3mm thickness","Android 10, up to Android 11, One UI 3.0","256GB storage, no card slot","6.7""",1080x2400 pixels,64 MP         ,4320p,8 GB RAM ,Exynos 990,4300 mAh ,Li-Ion,10/9/2021 00:53:03,10/9/2021 00:53:03
10268,4,Samsung Galaxy Z Fold2 5G,"Released 2020, September 18","282g, 6.9mm thickness","Android 10, up to Android 11, One UI 3.1.1","256GB/512GB storage, no card slot","7.6""",1768x2208 pixels,12 MP         ,2160p,12 GB RAM ,Snapdragon 865 5G+,4500 mAh ,Li-Po,10/9/2021 00:53:12,10/9/2021 00:53:12
10281,4,Samsung Galaxy Note20 Ultra,"Released 2020, August 21","208g, 8.1mm thickness","Android 10, up to Android 11, One UI 3.0","256GB/512GB storage, microSDXC","6.9""",1440x3088 pixels,108 MP         ,4320p,8/12 GB RAM ,Exynos 990,4500 mAh ,Li-Ion,10/9/2021 00:53:43,10/9/2021 00:53:43
10297,4,Samsung Galaxy A51 5G UW,"Released 2020, August 14","188.8g, 8.6mm thickness","Android 10, One UI 2","128GB storage, microSDXC","6.5""",1080x2400 pixels,48 MP         ,2160p,6 GB RAM ,Snapdragon 765G 5G,4500 mAh ,Li-Po,10/9/2021 00:54:20,10/9/2021 00:54:20
10303,4,Samsung Galaxy S20 FE 5G,"Released 2020, October 02","190g, 8.4mm thickness","Android 10, up to Android 11, One UI 3.1","128GB/256GB storage, microSDXC","6.5""",1080x2400 pixels,12 MP         ,2160p,6/8 GB RAM ,Snapdragon 865 5G,4500 mAh ,Li-Ion,10/9/2021 00:54:34,10/9/2021 00:54:34
